# Name: Santiago Higuera
# Car: Abarth 500
# Map: M-608
# Length: 4909
timestamp,currentTime,lastTime,bestTime,completedLaps,position,iCurrentTime,iLastTime,iBestTime,distanceTraveled,split,packetId,status,session,sessionTimeLeft,isInPit,numberOfLaps,lastSectorTime,currentSectorIndex,carCoordinates,windSpeed,windDirection,gas,brake,fuel,gear,rpms,speedKmh,airTemp,roadTemp,clutch,velocity,accG,steerAngle,heading,pitch,roll,cgHeight,brakeTemp,carModel,track,normalizedCarPosition
2024-06-19 18:30:47.249958,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.4744669198989868, ,3096,2,0,-13144.2880859375,0,0,0,0,"[2.413024663925171, 0.6625344753265381, -2.6007442474365234]",0.0,0.0,0.8779499530792236,0.0,29.999210357666016,2,843,6.814847469329834,20.0,28.0,0.9225499629974364,"[1.6317031383514404, -0.018720101565122604, -0.9690185785293579]","[-0.00152592733502388, 0.0017503105336800218, 0.12614287436008453]",0.0129635268822312,-2.1113672256469727,-0.0154596893116831,-0.0156277548521757,0.5271899700164795,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.00035907776258589565
2024-06-19 18:30:47.450341,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.8944683074951167, ,3163,2,0,-13346.892578125,0,0,0,0,"[2.7782480716705322, 0.658522367477417, -2.8173646926879883]",0.0,0.0,1.0,0.0,29.998943328857425,2,938,8.16439151763916,20.0,28.0,1.0,"[1.957568645477295, -0.018275048583745956, -1.159214735031128]","[-0.0033347923308610916, -0.0016638328088447452, 0.24868789315223694]",0.0128545891493558,-2.1102454662323,-0.0137788942083716,-0.0155854783952236,0.5272886157035828,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.00046136093795297805
2024-06-19 18:30:47.650726,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.3439981937408447, ,3229,2,0,-13533.701171875,0,0,0,0,"[3.169452667236328, 0.6540878415107727, -3.0488061904907227]",0.0,0.0,0.9648499488830566,0.0,29.998611450195312,2,1092,9.483070373535156,20.0,28.0,1.0,"[2.2722952365875244, -0.02806440368294716, -1.3429502248764038]","[-0.0014096858212724328, 0.0011594528332352638, 0.18330314755439758]",0.0117652174085378,-2.108994722366333,-0.0135053675621747,-0.0155590260401368,0.5271962881088257,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.000570835205289994
2024-06-19 18:30:47.851109,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.9121150970458984, ,3296,2,0,-13737.8564453125,0,0,0,0,"[3.6636080741882324, 0.6482357978820801, -3.3409595489501953]",0.0,0.0,0.9482499957084656,0.0,29.99820899963379,2,1260,10.933324813842772,20.0,28.0,1.0,"[2.61911940574646, -0.02936071902513504, -1.5495814085006714]","[-0.00018828402971848845, 0.0021229616831988096, 0.21394596993923187]",0.0069719809107482,-2.107985019683838,-0.0132733071222901,-0.0157575905323028,0.5269341468811035,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.0007091890359340765
2024-06-19 18:30:48.051492,-:--:---,-:--:---,-:--:---,0,1,0,0,0,3.564295768737793, ,3363,2,0,-13941.416015625,0,0,0,0,"[4.22974157333374, 0.6420224905014038, -3.6761062145233154]",0.0,0.0,0.6532999873161316,0.0,29.9977970123291,2,1405,12.30034351348877,20.0,28.0,1.0,"[2.944037437438965, -0.0330955944955349, -1.7435123920440674]","[-0.000900405750144273, -0.001858364325016737, 0.16951797902584076]",0.0040306765586137,-2.1073358058929443,-0.0133185479789972,-0.0156998764723539,0.5270827412605286,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.0008680149636184599
2024-06-19 18:30:48.251876,-:--:---,-:--:---,-:--:---,0,1,0,0,0,4.286990642547607, ,3430,2,0,-14144.740234375,0,0,0,0,"[4.856461048126221, 0.6347510814666748, -4.0470051765441895]",0.0,0.0,0.6191499829292297,0.0,29.99740600585937,2,1535,13.428215980529783,20.0,28.0,1.0,"[3.2146694660186768, -0.03693166375160217, -1.9007450342178345]","[-0.0018595861038193107, 0.0021461965516209602, 0.15893250703811646]",0.0042485506273806,-2.1067800521850586,-0.0146831991150975,-0.0155587708577513,0.5268497467041016,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.0010440132548094909
2024-06-19 18:30:48.452260,-:--:---,-:--:---,-:--:---,0,1,0,0,0,5.075098514556885, ,3496,2,0,-14349.3125,0,0,0,0,"[5.539159297943115, 0.627163290977478, -4.450326919555664]",0.0,0.0,0.5077999830245972,0.0,29.99699211120605,2,1659,14.52838134765625,20.0,28.0,1.0,"[3.478856086730957, -0.03791530430316925, -2.0537798404693604]","[-0.0014763487270101905, 0.0006653570453636348, 0.14882729947566986]",0.0041396133601665,-2.1061487197875977,-0.0148588446900248,-0.0155792497098445,0.5269485116004944,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.001235941610432966
2024-06-19 18:30:48.652644,-:--:---,-:--:---,-:--:---,0,1,0,0,0,5.8486809730529785, ,3563,2,0,-14537.3955078125,0,0,0,0,"[6.2202630043029785, 0.6195709109306335, -4.852267265319824]",0.0,0.0,0.6161999702453613,0.0,29.99653434753418,2,1792,15.646978378295898,20.0,28.0,1.0,"[3.7475244998931885, -0.042272668331861496, -2.2109456062316895]","[-0.000551840290427208, 0.0013380789896473289, 0.16776993870735168]",0.0029413043521344,-2.105540990829468,-0.0148562118411064,-0.0156182758510112,0.5270235538482666,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.0014243325838917016
2024-06-19 18:30:48.853027,-:--:---,-:--:---,-:--:---,0,1,0,0,0,6.761850833892822, ,3630,2,0,-14742.033203125,0,0,0,0,"[7.011771202087402, 0.6107316017150879, -5.319281101226807]",0.0,0.0,0.6298999786376953,0.0,29.99599838256836,2,1936,16.877214431762695,20.0,28.0,1.0,"[4.042049884796143, -0.045113455504179, -2.3849008083343506]","[-0.0006574200233444571, 0.00039153938996605575, 0.17924386262893677]",0.0019608696456998,-2.105125188827514,-0.0142710516229271,-0.0156564880162477,0.5271040797233582,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.0016467173563582882
2024-06-19 18:30:49.053411,-:--:---,-:--:---,-:--:---,0,1,0,0,0,7.748036384582519, ,3697,2,0,-14947.5078125,0,0,0,0,"[7.8798747062683105, 0.6009433269500732, -5.831188201904297]",0.0,0.0,0.7001999616622925,0.0,29.995363235473636,2,2096,18.22540283203125,20.0,28.0,1.0,"[4.366817474365234, -0.04949497431516647, -2.5726656913757324]","[-0.0030793356709182262, 0.0009907953208312392, 0.2014024406671524]",0.0030502416193485,-2.104673147201538,-0.0136893671005964,-0.0154935978353023,0.527091383934021,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 1,0.001886883681053084
