# Name: Santiago Higuera
# Car: Abarth 500
# Map: M-608
# Length: 4909
timestamp,currentTime,lastTime,bestTime,completedLaps,position,iCurrentTime,iLastTime,iBestTime,distanceTraveled,split,packetId,status,session,sessionTimeLeft,isInPit,numberOfLaps,lastSectorTime,currentSectorIndex,carCoordinates,windSpeed,windDirection,gas,brake,fuel,gear,rpms,speedKmh,airTemp,roadTemp,clutch,velocity,accG,steerAngle,heading,pitch,roll,cgHeight,brakeTemp,carModel,track,normalizedCarPosition
2024-06-19 18:25:28.629349,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.432039499282837, ,4179,2,0,-16422.087890625,0,0,0,0,"[2.382232904434204, 0.6628295183181763, -2.577230930328369]",0.0,0.0,0.5361499786376953,0.0,29.999290466308597,2,726,6.1771087646484375,20.0,28.0,0.7931499481201172,"[1.4799273014068604, -0.016613898798823357, -0.8736222386360168]","[-0.00151126051787287, 9.59585031523602e-06, 0.12532556056976318]",0.015578020364046,-2.1096670627593994,-0.0166401006281375,-0.0156117426231503,0.5271756649017334,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.00034831310499501843
2024-06-19 18:25:28.730036,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.583911657333374, ,4212,2,0,-16504.677734375,0,0,0,0,"[2.509702444076538, 0.6614095568656921, -2.6524460315704346]",0.0,0.0,0.5517500042915344,0.0,29.99921226501465,2,809,6.55465841293335,20.0,28.0,0.9666500091552734,"[1.5716608762741089, -0.017584700137376785, -0.9268254637718201]","[-0.0011237902799621224, 0.0023698240984231234, 0.08429564535617828]",0.0154690826311707,-2.109175205230713,-0.0164873413741588,-0.0156303104013204,0.5271915197372437,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.0003852527724827997
2024-06-19 18:25:28.830724,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.7753750085830688, ,4246,2,0,-16607.150390625,0,0,0,0,"[2.6766200065612793, 0.6594630479812622, -2.7508389949798584]",0.0,0.0,0.5830000042915344,0.0,29.999128341674805,2,828,7.142934322357178,20.0,28.0,1.0,"[1.7087287902832031, -0.017092587426304817, -1.007315993309021]","[0.0010531123261898756, 0.006971436087042093, -0.028585823252797127]",0.0144886476919054,-2.10847806930542,-0.0151820546016097,-0.0156072583049535,0.5271489024162292,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.0004318221544027334
2024-06-19 18:25:28.931412,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.9809396266937256, ,4279,2,0,-16709.28515625,0,0,0,0,"[2.8550338745117188, 0.657745361328125, -2.855952262878418]",0.0,0.0,0.5996000170707703,0.0,29.99903678894043,2,858,7.607508659362793,20.0,28.0,1.0,"[1.8221933841705322, -0.019919825717806816, -1.0735844373703003]","[0.0014757559401914477, -0.00798655953258276, 0.0666564330458641]",0.0131814014166593,-2.107945680618286,-0.0153050301596522,-0.0156003898009657,0.5274251103401184,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.0004818213691220869
2024-06-19 18:25:29.031603,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.1988112926483154, ,4313,2,0,-16811.91796875,0,0,0,0,"[3.0443882942199707, 0.6555286645889282, -2.9674668312072754]",0.0,0.0,0.6113499999046326,0.0,29.998937606811523,2,909,8.042860984802246,20.0,28.0,1.0,"[1.9281665086746216, -0.02405223250389099, -1.1345552206039429]","[-0.0005394292529672384, -0.0021802419796586037, 0.11259789019823074]",0.0130724646151065,-2.1073522567749023,-0.0157285295426845,-0.0155865643173456,0.5272893905639648,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.0005348140110827905
2024-06-19 18:25:29.131795,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.429258346557617, ,4346,2,0,-16914.095703125,0,0,0,0,"[3.2446985244750977, 0.6530274748802185, -3.085284471511841]",0.0,0.0,0.6327999830245972,0.0,29.99883460998535,2,962,8.466445922851562,20.0,28.0,1.0,"[2.031034469604492, -0.024472536519169807, -1.1929179430007935]","[-0.0036362078972160816, 0.0024572578258812428, 0.1306796818971634]",0.014161835424602,-2.1067540645599365,-0.0160075724124908,-0.0155348982661962,0.5270557403564453,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.0005908653483010036
2024-06-19 18:25:29.232483,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.6725313663482666, ,4380,2,0,-17017.09375,0,0,0,0,"[3.4625744819641113, 0.6504684686660767, -3.213097095489502]",0.0,0.0,0.6757999658584595,0.0,29.99871826171875,2,1018,8.919103622436523,20.0,28.0,1.0,"[2.1414451599121094, -0.024189716205000877, -1.2535514831542969]","[-0.005324263125658035, 0.002204103162512183, 0.13471844792366028]",0.0167763289064168,-2.105992555618286,-0.0160556640475988,-0.0154172061011195,0.5269714593887329,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.0006500363285199367
2024-06-19 18:25:29.332676,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.936863422393799, ,4413,2,0,-17119.724609375,0,0,0,0,"[3.686110496520996, 0.6479768753051758, -3.3437647819519043]",0.0,0.0,0.8007999658584595,0.0,29.99859046936035,2,1077,9.39741325378418,20.0,28.0,1.0,"[2.258152723312378, -0.024853907525539398, -1.3180383443832397]","[-0.003751726122573018, 0.001437103608623147, 0.14858056604862213]",0.0168852657079696,-2.1051058769226074,-0.0158708449453115,-0.0153576340526342,0.5270067453384399,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.0007143294707391599
2024-06-19 18:25:29.433363,-:--:---,-:--:---,-:--:---,0,1,0,0,0,3.20869255065918, ,4447,2,0,-17222.638671875,0,0,0,0,"[3.922715425491333, 0.6453843712806702, -3.481714963912964]",0.0,0.0,0.8515499830245972,0.0,29.998435974121094,2,1144,9.962305068969728,20.0,28.0,1.0,"[2.395437002182007, -0.026090379804372787, -1.395010232925415]","[-0.0033612451516091824, 0.0013894044095650315, 0.16437755525112152]",0.0167763289064168,-2.104168176651001,-0.0153415566310286,-0.0154323717579245,0.5270891189575195,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.0007804461160842223
2024-06-19 18:25:29.533555,-:--:---,-:--:---,-:--:---,0,1,0,0,0,3.4972355365753174, ,4480,2,0,-17325.142578125,0,0,0,0,"[4.174027442932129, 0.6426444053649902, -3.6279397010803223]",0.0,0.0,0.9452999830245972,0.0,29.998260498046875,2,1220,10.578856468200684,20.0,28.0,1.0,"[2.5453450679779053, -0.028004277497529984, -1.4795666933059692]","[-0.003550238674506545, 0.0002170006191590801, 0.19230280816555023]",0.0167763289064168,-2.103193044662476,-0.0146508580073714,-0.0154585093259811,0.5271868705749512,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 3,0.000850628051288744
